station_name,measurement_timestamp,solar_radiation,radiation_danger,hour_e,day_e,month_e,year_e,Sensor_Latitude,Sensor_Longitude
63rd Street Weather Station,2016-08-25 16:00:00,631,Dangerous,16,25,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-25 14:00:00,787,Dangerous,14,25,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-25 09:00:00,40,Safe,9,25,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-25 08:00:00,25,Safe,8,25,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-24 23:00:00,0,Safe,23,24,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-24 20:00:00,0,Safe,20,24,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-24 19:00:00,59,Safe,19,24,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-24 13:00:00,660,Dangerous,13,24,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-24 12:00:00,271,Moderately safe,12,24,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-24 00:00:00,0,Safe,0,24,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-23 22:00:00,0,Safe,22,23,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-23 21:00:00,0,Safe,21,23,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-23 17:00:00,400,Moderately safe,17,23,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-23 08:00:00,224,Moderately safe,8,23,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-23 00:00:00,1,Safe,0,23,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-22 13:00:00,821,Extremely dangerous,13,22,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-21 23:00:00,1,Safe,23,21,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-20 23:00:00,1,Safe,23,20,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-20 15:00:00,430,Slightly dangerous,15,20,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-20 02:00:00,0,Safe,2,20,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-19 23:00:00,0,Safe,23,19,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-19 05:00:00,0,Safe,5,19,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-18 14:00:00,585,Slightly dangerous,14,18,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-18 12:00:00,767,Dangerous,12,18,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-18 09:00:00,77,Safe,9,18,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-17 22:00:00,0,Safe,22,17,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-17 19:00:00,85,Safe,19,17,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-17 10:00:00,233,Moderately safe,10,17,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-17 06:00:00,4,Safe,6,17,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-16 22:00:00,0,Safe,22,16,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-16 11:00:00,747,Dangerous,11,16,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-16 07:00:00,50,Safe,7,16,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-16 06:00:00,2,Safe,6,16,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-16 05:00:00,0,Safe,5,16,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-16 00:00:00,0,Safe,0,16,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-15 15:00:00,160,Safe,15,15,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-15 14:00:00,193,Safe,14,15,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-15 06:00:00,3,Safe,6,15,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-14 13:00:00,916,Extremely dangerous,13,14,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-14 12:00:00,653,Dangerous,12,14,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-14 07:00:00,96,Safe,7,14,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-13 22:00:00,0,Safe,22,13,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-13 20:00:00,1,Safe,20,13,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-13 10:00:00,131,Safe,10,13,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-12 22:00:00,0,Safe,22,12,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-12 18:00:00,43,Safe,18,12,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-12 14:00:00,206,Moderately safe,14,12,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-11 23:00:00,0,Safe,23,11,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-11 19:00:00,57,Safe,19,11,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-11 15:00:00,831,Extremely dangerous,15,11,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-10 16:00:00,550,Slightly dangerous,16,10,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-10 05:00:00,0,Safe,5,10,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-10 02:00:00,0,Safe,2,10,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-09 13:00:00,765,Dangerous,13,9,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-08 19:00:00,109,Safe,19,8,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-08 11:00:00,708,Dangerous,11,8,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-08 04:00:00,0,Safe,4,8,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-07 18:00:00,97,Safe,18,7,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-07 15:00:00,912,Extremely dangerous,15,7,8,2016,41.780992,-87.572619
Foster Weather Station,2016-09-05 17:00:00,0,Safe,17,5,9,2016,41.976464,-87.647525
Foster Weather Station,2016-09-05 13:00:00,0,Safe,13,5,9,2016,41.976464,-87.647525
Foster Weather Station,2016-09-05 01:00:00,0,Safe,1,5,9,2016,41.976464,-87.647525
Foster Weather Station,2016-09-04 16:00:00,0,Safe,16,4,9,2016,41.976464,-87.647525
Foster Weather Station,2016-09-03 23:00:00,0,Safe,23,3,9,2016,41.976464,-87.647525
Foster Weather Station,2016-09-03 09:00:00,0,Safe,9,3,9,2016,41.976464,-87.647525
Foster Weather Station,2016-09-02 22:00:00,0,Safe,22,2,9,2016,41.976464,-87.647525
Foster Weather Station,2016-09-02 18:00:00,0,Safe,18,2,9,2016,41.976464,-87.647525
Foster Weather Station,2016-09-01 04:00:00,0,Safe,4,1,9,2016,41.976464,-87.647525
Foster Weather Station,2016-08-30 16:00:00,0,Safe,16,30,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-30 10:00:00,0,Safe,10,30,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-30 09:00:00,0,Safe,9,30,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-30 06:00:00,0,Safe,6,30,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-29 22:00:00,0,Safe,22,29,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-29 19:00:00,0,Safe,19,29,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-29 11:00:00,0,Safe,11,29,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-29 08:00:00,0,Safe,8,29,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-29 01:00:00,0,Safe,1,29,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-28 09:00:00,0,Safe,9,28,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-28 07:00:00,0,Safe,7,28,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-27 14:00:00,0,Safe,14,27,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-27 06:00:00,0,Safe,6,27,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-26 10:00:00,0,Safe,10,26,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-26 08:00:00,0,Safe,8,26,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-25 23:00:00,0,Safe,23,25,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-25 01:00:00,0,Safe,1,25,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-24 17:00:00,0,Safe,17,24,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-24 09:00:00,0,Safe,9,24,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-24 04:00:00,0,Safe,4,24,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-24 03:00:00,0,Safe,3,24,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-24 00:00:00,0,Safe,0,24,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-23 13:00:00,0,Safe,13,23,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-23 12:00:00,0,Safe,12,23,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-23 11:00:00,0,Safe,11,23,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-23 10:00:00,0,Safe,10,23,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-23 08:00:00,0,Safe,8,23,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-22 11:00:00,0,Safe,11,22,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-22 07:00:00,0,Safe,7,22,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-22 03:00:00,0,Safe,3,22,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-22 00:00:00,0,Safe,0,22,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-21 23:00:00,0,Safe,23,21,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-21 22:00:00,0,Safe,22,21,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-21 14:00:00,0,Safe,14,21,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-21 12:00:00,0,Safe,12,21,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-21 08:00:00,0,Safe,8,21,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-21 02:00:00,0,Safe,2,21,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-20 08:00:00,0,Safe,8,20,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-18 23:00:00,0,Safe,23,18,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-18 22:00:00,0,Safe,22,18,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-18 21:00:00,0,Safe,21,18,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-18 07:00:00,0,Safe,7,18,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-17 02:00:00,0,Safe,2,17,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-17 00:00:00,0,Safe,0,17,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-16 22:00:00,0,Safe,22,16,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-16 17:00:00,0,Safe,17,16,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-16 05:00:00,0,Safe,5,16,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-15 14:00:00,0,Safe,14,15,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-15 07:00:00,0,Safe,7,15,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-14 13:00:00,0,Safe,13,14,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-14 11:00:00,0,Safe,11,14,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-14 08:00:00,0,Safe,8,14,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-14 06:00:00,0,Safe,6,14,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-13 17:00:00,0,Safe,17,13,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-12 20:00:00,0,Safe,20,12,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-12 11:00:00,0,Safe,11,12,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-12 09:00:00,0,Safe,9,12,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-12 04:00:00,0,Safe,4,12,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-12 03:00:00,0,Safe,3,12,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-11 19:00:00,0,Safe,19,11,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-11 06:00:00,0,Safe,6,11,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-10 09:00:00,0,Safe,9,10,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-10 08:00:00,0,Safe,8,10,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-10 03:00:00,0,Safe,3,10,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-08 23:00:00,0,Safe,23,8,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-08 21:00:00,0,Safe,21,8,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-08 13:00:00,0,Safe,13,8,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-08 11:00:00,0,Safe,11,8,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-08 04:00:00,0,Safe,4,8,8,2016,41.976464,-87.647525
Foster Weather Station,2016-08-08 01:00:00,0,Safe,1,8,8,2016,41.976464,-87.647525
Oak Street Weather Station,2016-09-05 16:00:00,537,Slightly dangerous,16,5,9,2016,41.901997,-87.622817
Oak Street Weather Station,2016-09-04 15:00:00,351,Moderately safe,15,4,9,2016,41.901997,-87.622817
Oak Street Weather Station,2016-09-04 08:00:00,299,Moderately safe,8,4,9,2016,41.901997,-87.622817
Oak Street Weather Station,2016-09-03 10:00:00,606,Dangerous,10,3,9,2016,41.901997,-87.622817
Oak Street Weather Station,2016-09-02 16:00:00,483,Slightly dangerous,16,2,9,2016,41.901997,-87.622817
Oak Street Weather Station,2016-09-01 17:00:00,46,Safe,17,1,9,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-31 16:00:00,492,Slightly dangerous,16,31,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-31 15:00:00,573,Slightly dangerous,15,31,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-31 12:00:00,680,Dangerous,12,31,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-29 17:00:00,78,Safe,17,29,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-29 09:00:00,425,Slightly dangerous,9,29,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-28 08:00:00,126,Safe,8,28,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-26 11:00:00,748,Dangerous,11,26,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-26 08:00:00,267,Moderately safe,8,26,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-25 13:00:00,274,Moderately safe,13,25,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-24 10:00:00,172,Safe,10,24,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-23 13:00:00,859,Extremely dangerous,13,23,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-23 06:00:00,0,Safe,6,23,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-22 17:00:00,302,Moderately safe,17,22,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-22 16:00:00,523,Slightly dangerous,16,22,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-22 12:00:00,792,Dangerous,12,22,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-21 15:00:00,783,Dangerous,15,21,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-21 13:00:00,277,Moderately safe,13,21,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-21 12:00:00,303,Moderately safe,12,21,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-21 09:00:00,191,Safe,9,21,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-21 08:00:00,73,Safe,8,21,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-16 11:00:00,146,Safe,11,16,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-15 11:00:00,217,Moderately safe,11,15,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-15 08:00:00,110,Safe,8,15,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-14 10:00:00,632,Dangerous,10,14,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-14 09:00:00,497,Slightly dangerous,9,14,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-12 18:00:00,12,Safe,18,12,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-12 16:00:00,191,Safe,16,12,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-12 10:00:00,134,Safe,10,12,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-11 13:00:00,240,Moderately safe,13,11,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-11 07:00:00,63,Safe,7,11,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-10 14:00:00,691,Dangerous,14,10,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-09 07:00:00,62,Safe,7,9,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-08 15:00:00,671,Dangerous,15,8,8,2016,41.901997,-87.622817
Oak Street Weather Station,2016-08-07 18:00:00,110,Safe,18,7,8,2016,41.901997,-87.622817
63rd Street Weather Station,2016-08-07 07:00:00,31,Safe,7,7,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-07 02:00:00,1,Safe,2,7,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-06 19:00:00,124,Safe,19,6,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-06 16:00:00,614,Dangerous,16,6,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-06 15:00:00,732,Dangerous,15,6,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-06 14:00:00,803,Extremely dangerous,14,6,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-05 22:00:00,0,Safe,22,5,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-05 20:00:00,4,Safe,20,5,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-05 13:00:00,452,Slightly dangerous,13,5,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-05 08:00:00,197,Safe,8,5,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-05 04:00:00,0,Safe,4,5,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-05 03:00:00,0,Safe,3,5,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-05 01:00:00,0,Safe,1,5,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-04 21:00:00,0,Safe,21,4,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-04 18:00:00,293,Moderately safe,18,4,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-04 13:00:00,822,Extremely dangerous,13,4,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-04 11:00:00,712,Dangerous,11,4,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-03 06:00:00,10,Safe,6,3,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-02 14:00:00,872,Extremely dangerous,14,2,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-02 06:00:00,12,Safe,6,2,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-02 05:00:00,0,Safe,5,2,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-01 15:00:00,724,Dangerous,15,1,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-01 09:00:00,447,Slightly dangerous,9,1,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-08-01 01:00:00,0,Safe,1,1,8,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-31 06:00:00,8,Safe,6,31,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-31 05:00:00,1,Safe,5,31,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-30 20:00:00,4,Safe,20,30,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-30 19:00:00,155,Safe,19,30,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-30 16:00:00,642,Dangerous,16,30,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-30 13:00:00,731,Dangerous,13,30,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-30 04:00:00,0,Safe,4,30,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-29 19:00:00,99,Safe,19,29,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-28 23:00:00,0,Safe,23,28,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-28 06:00:00,14,Safe,6,28,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-28 01:00:00,0,Safe,1,28,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-27 20:00:00,7,Safe,20,27,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-27 17:00:00,98,Safe,17,27,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-27 09:00:00,454,Slightly dangerous,9,27,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-27 03:00:00,0,Safe,3,27,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-27 01:00:00,0,Safe,1,27,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-26 10:00:00,617,Dangerous,10,26,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-26 05:00:00,0,Safe,5,26,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-26 03:00:00,0,Safe,3,26,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-26 00:00:00,0,Safe,0,26,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-25 22:00:00,0,Safe,22,25,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-25 19:00:00,150,Safe,19,25,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-25 17:00:00,162,Safe,17,25,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-25 09:00:00,508,Slightly dangerous,9,25,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-25 06:00:00,10,Safe,6,25,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-24 16:00:00,643,Dangerous,16,24,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-24 12:00:00,1070,Extremely dangerous,12,24,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-24 03:00:00,0,Safe,3,24,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-23 23:00:00,0,Safe,23,23,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-23 18:00:00,18,Safe,18,23,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-23 13:00:00,550,Slightly dangerous,13,23,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-23 03:00:00,0,Safe,3,23,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-23 01:00:00,0,Safe,1,23,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-22 18:00:00,307,Moderately safe,18,22,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-22 13:00:00,473,Slightly dangerous,13,22,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-22 11:00:00,736,Dangerous,11,22,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-21 06:00:00,19,Safe,6,21,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-21 01:00:00,0,Safe,1,21,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-20 22:00:00,0,Safe,22,20,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-20 19:00:00,150,Safe,19,20,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-19 21:00:00,0,Safe,21,19,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-19 20:00:00,10,Safe,20,19,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-19 18:00:00,104,Safe,18,19,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-19 06:00:00,19,Safe,6,19,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-19 04:00:00,0,Safe,4,19,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-18 22:00:00,0,Safe,22,18,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-18 10:00:00,599,Slightly dangerous,10,18,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-18 07:00:00,148,Safe,7,18,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-18 03:00:00,0,Safe,3,18,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-17 23:00:00,1,Safe,23,17,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-17 19:00:00,161,Safe,19,17,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-17 09:00:00,16,Safe,9,17,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-17 00:00:00,1,Safe,0,17,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-16 14:00:00,851,Extremely dangerous,14,16,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-16 10:00:00,669,Dangerous,10,16,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-16 08:00:00,388,Moderately safe,8,16,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-16 05:00:00,1,Safe,5,16,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-15 17:00:00,225,Moderately safe,17,15,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-15 12:00:00,274,Moderately safe,12,15,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-14 13:00:00,529,Slightly dangerous,13,14,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-13 14:00:00,355,Moderately safe,14,13,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-11 19:00:00,88,Safe,19,11,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-11 18:00:00,346,Moderately safe,18,11,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-11 12:00:00,894,Extremely dangerous,12,11,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-11 09:00:00,398,Moderately safe,9,11,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-11 05:00:00,0,Safe,5,11,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-11 04:00:00,0,Safe,4,11,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-11 03:00:00,0,Safe,3,11,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-10 14:00:00,498,Slightly dangerous,14,10,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-10 12:00:00,769,Dangerous,12,10,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-09 22:00:00,1,Safe,22,9,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-09 19:00:00,180,Safe,19,9,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-09 08:00:00,261,Moderately safe,8,9,7,2016,41.780992,-87.572619
63rd Street Weather Station,2016-07-09 07:00:00,170,Safe,7,9,7,2016,41.780992,-87.572619
