station_name,measurement_timestamp,air_temperature,wet_bulb_temperature,humidity,rain_intensity,interval_rain,total_rain,precipitation_type,wind_direction,wind_speed,maximum_wind_speed,barometric_pressure,solar_radiation,heading,battery_life,measurement_timestamp_label,measurement_id
63rd Street Weather Station,2015-12-23T06:00:00.000,9.4,9.4,100,0,0,39.6,0,149,3.5,5.2,979.5,4,354,11.9,12/23/2015 6:00 AM,63rdStreetWeatherStation201512230600
Foster Weather Station,2015-12-23T06:00:00.000,6.89,,91,,0,,,149,3,3.2,979.3,0,,15.2,12/23/2015 6:00 AM,FosterWeatherStation201512230600
Oak Street Weather Station,2015-12-23T06:00:00.000,9.8,9.5,97,0,0,0,0,110,3.2,5.4,979.6,1,0,12.1,12/23/2015 6:00 AM,OakStreetWeatherStation201512230600
63rd Street Weather Station,2015-12-23T05:00:00.000,9,9,100,0,0,39.6,0,159,2.8,5.3,980.7,4,354,12,12/23/2015 5:00 AM,63rdStreetWeatherStation201512230500
Foster Weather Station,2015-12-23T05:00:00.000,6.56,,91,,0,,,138,4.3,4.6,980,0,,15.2,12/23/2015 5:00 AM,FosterWeatherStation201512230500
Oak Street Weather Station,2015-12-23T05:00:00.000,8.5,8.3,97,0,0,0,0,107,3.9,5.4,980.7,1,0,12,12/23/2015 5:00 AM,OakStreetWeatherStation201512230500
63rd Street Weather Station,2015-12-23T04:00:00.000,7.7,7.7,100,0,0,39.6,0,148,3.3,4.5,981.3,4,354,11.9,12/23/2015 4:00 AM,63rdStreetWeatherStation201512230400
Foster Weather Station,2015-12-23T04:00:00.000,6.56,,91,,0,,,132,4.6,6,980.7,0,,15.2,12/23/2015 4:00 AM,FosterWeatherStation201512230400
Oak Street Weather Station,2015-12-23T04:00:00.000,8.9,8.6,97,0,0,0,0,106,3.2,5.2,981.5,2,0,12.1,12/23/2015 4:00 AM,OakStreetWeatherStation201512230400
63rd Street Weather Station,2015-12-23T03:00:00.000,8.6,8.6,99,0,0,39.6,0,160,3.2,4.7,982.3,4,354,11.9,12/23/2015 3:00 AM,63rdStreetWeatherStation201512230300
Oak Street Weather Station,2015-12-23T03:00:00.000,7.7,7.3,95,0,0,0,0,108,3.9,5.3,982.4,1,0,12.1,12/23/2015 3:00 AM,OakStreetWeatherStation201512230300
63rd Street Weather Station,2015-12-23T02:00:00.000,8.2,8.1,99,0,0,39.6,0,164,3.3,6,982.2,4,354,12,12/23/2015 2:00 AM,63rdStreetWeatherStation201512230200
Foster Weather Station,2015-12-23T02:00:00.000,6.5,,91,,0,,,130,2.1,2.7,982.1,0,,15.2,12/23/2015 2:00 AM,FosterWeatherStation201512230200
Oak Street Weather Station,2015-12-23T02:00:00.000,8,7.6,95,0,0,0,0,103,2.6,4.7,982.7,2,0,12,12/23/2015 2:00 AM,OakStreetWeatherStation201512230200
63rd Street Weather Station,2015-12-23T01:00:00.000,6.8,6.7,98,0,0,39.6,0,154,2.4,4.5,982.4,4,354,11.9,12/23/2015 1:00 AM,63rdStreetWeatherStation201512230100
Foster Weather Station,2015-12-23T01:00:00.000,5.78,,90,,0,,,136,5.9,6.4,982.1,0,,15.2,12/23/2015 1:00 AM,FosterWeatherStation201512230100
Oak Street Weather Station,2015-12-23T01:00:00.000,7,6.5,94,0,0,0,0,109,3.1,5.5,982.7,2,0,12.1,12/23/2015 1:00 AM,OakStreetWeatherStation201512230100
63rd Street Weather Station,2015-12-23T00:00:00.000,6.9,6.4,93,0,0,39.6,0,188,3.2,5.8,983.8,4,354,11.9,12/23/2015 12:00 AM,63rdStreetWeatherStation201512232400
Foster Weather Station,2015-12-23T00:00:00.000,5.5,,87,,0,,,142,4.5,4.7,983.4,0,,15.2,12/23/2015 12:00 AM,FosterWeatherStation201512232400
Oak Street Weather Station,2015-12-23T00:00:00.000,7,6.1,88,0,0,0,0,105,2.3,3.8,984.1,2,0,12,12/23/2015 12:00 AM,OakStreetWeatherStation201512232400
63rd Street Weather Station,2015-12-22T23:00:00.000,6.5,5.8,90,0,0,39.6,0,174,4.7,7,984.7,4,354,11.9,12/22/2015 11:00 PM,63rdStreetWeatherStation201512222300
Foster Weather Station,2015-12-22T23:00:00.000,5.06,,88,,0,,,141,5.9,6.6,984.4,0,,15.2,12/22/2015 11:00 PM,FosterWeatherStation201512222300
Oak Street Weather Station,2015-12-22T23:00:00.000,6.3,5.5,89,0,0,0,0,107,3,5.4,985,2,0,12,12/22/2015 11:00 PM,OakStreetWeatherStation201512222300
63rd Street Weather Station,2015-12-22T22:00:00.000,5.6,5.2,94,0,0,39.6,0,157,3,4.7,985.6,4,354,11.9,12/22/2015 10:00 PM,63rdStreetWeatherStation201512222200
Foster Weather Station,2015-12-22T22:00:00.000,4.5,,88,,0,,,138,7,7.5,985.4,0,,15.1,12/22/2015 10:00 PM,FosterWeatherStation201512222200
Oak Street Weather Station,2015-12-22T22:00:00.000,5.6,5,91,0,0,0,0,108,3.4,4.9,986.1,2,0,12,12/22/2015 10:00 PM,OakStreetWeatherStation201512222200
63rd Street Weather Station,2015-12-22T21:00:00.000,4.9,4.4,92,0,0,39.6,0,158,4.5,6.8,986,4,354,11.9,12/22/2015 9:00 PM,63rdStreetWeatherStation201512222100
Foster Weather Station,2015-12-22T21:00:00.000,4.06,,84,,0,,,153,7,7.7,985.8,0,,15.2,12/22/2015 9:00 PM,FosterWeatherStation201512222100
Oak Street Weather Station,2015-12-22T21:00:00.000,5.1,4.2,87,0,0,0,0,117,2.9,4.8,986.4,2,0,12.1,12/22/2015 9:00 PM,OakStreetWeatherStation201512222100
63rd Street Weather Station,2015-12-22T20:00:00.000,4.2,3.5,89,0,0,39.6,0,165,4,6.9,987.5,4,354,11.9,12/22/2015 8:00 PM,63rdStreetWeatherStation201512222000
Foster Weather Station,2015-12-22T20:00:00.000,3.56,,83,,0,,,144,7.8,9,986.8,0,,15.2,12/22/2015 8:00 PM,FosterWeatherStation201512222000
Oak Street Weather Station,2015-12-22T20:00:00.000,4.4,3.4,85,0,0,0,0,110,1.5,3.9,987.8,2,0,12.1,12/22/2015 8:00 PM,OakStreetWeatherStation201512222000
63rd Street Weather Station,2015-12-22T19:00:00.000,3.8,3,89,0,0,39.6,0,165,4.7,5.8,987.2,4,354,11.9,12/22/2015 7:00 PM,63rdStreetWeatherStation201512221900
Foster Weather Station,2015-12-22T19:00:00.000,3.28,,83,,0,,,133,5.6,6.3,987.1,0,,15.2,12/22/2015 7:00 PM,FosterWeatherStation201512221900
Oak Street Weather Station,2015-12-22T19:00:00.000,4.3,3.3,85,0,0,0,0,103,3.8,6.4,987.6,2,0,12,12/22/2015 7:00 PM,OakStreetWeatherStation201512221900
63rd Street Weather Station,2015-12-22T18:00:00.000,3.5,2.7,89,0,0,39.6,0,161,3.9,5.2,987.5,4,354,11.9,12/22/2015 6:00 PM,63rdStreetWeatherStation201512221800
Foster Weather Station,2015-12-22T18:00:00.000,2.78,,82,,0,,,134,7,7.4,987.1,0,,15.2,12/22/2015 6:00 PM,FosterWeatherStation201512221800
Oak Street Weather Station,2015-12-22T18:00:00.000,3.8,2.8,85,0,0,0,0,106,3.1,5.5,987.9,2,0,12,12/22/2015 6:00 PM,OakStreetWeatherStation201512221800
63rd Street Weather Station,2015-12-22T17:00:00.000,3.4,2.6,88,0,0,39.6,0,165,2.6,4.5,988.3,4,354,11.9,12/22/2015 5:00 PM,63rdStreetWeatherStation201512221700
Foster Weather Station,2015-12-22T17:00:00.000,2.78,,79,,0,,,154,3.3,3.6,987.8,0,,14.8,12/22/2015 5:00 PM,FosterWeatherStation201512221700
Oak Street Weather Station,2015-12-22T17:00:00.000,3.4,2.3,84,0,0,0,0,108,3.1,4.3,988.5,2,0,12,12/22/2015 5:00 PM,OakStreetWeatherStation201512221700
63rd Street Weather Station,2015-12-22T16:00:00.000,3.2,2.4,87,0,0,39.6,0,174,3.1,4.6,988.6,9,353,11.9,12/22/2015 4:00 PM,63rdStreetWeatherStation201512221600
Foster Weather Station,2015-12-22T16:00:00.000,3,,77,,0,,,167,3.8,4.2,988.5,6,,15.2,12/22/2015 4:00 PM,FosterWeatherStation201512221600
Oak Street Weather Station,2015-12-22T16:00:00.000,3.7,2.5,83,0,0,0,0,79,2.2,3.6,988.9,12,0,12,12/22/2015 4:00 PM,OakStreetWeatherStation201512221600
63rd Street Weather Station,2015-12-22T15:00:00.000,3.2,2.3,86,0,0,39.6,0,271,4.2,5.8,988.7,47,353,11.9,12/22/2015 3:00 PM,63rdStreetWeatherStation201512221500
Foster Weather Station,2015-12-22T15:00:00.000,3.39,,77,,0,,,189,4,4.1,988.5,60,,15.2,12/22/2015 3:00 PM,FosterWeatherStation201512221500
Oak Street Weather Station,2015-12-22T15:00:00.000,4.5,2.9,78,0,0,0,0,343,1,2.2,989,71,0,12.1,12/22/2015 3:00 PM,OakStreetWeatherStation201512221500
63rd Street Weather Station,2015-12-22T14:00:00.000,3.9,2.9,86,0,0,39.6,0,239,3.9,7.3,987.9,77,354,11.9,12/22/2015 2:00 PM,63rdStreetWeatherStation201512221400
Foster Weather Station,2015-12-22T14:00:00.000,3.06,,76,,0,,,204,3.8,4.3,987.8,100,,15.2,12/22/2015 2:00 PM,FosterWeatherStation201512221400
Oak Street Weather Station,2015-12-22T14:00:00.000,4.5,3,79,0,0,0,0,268,2.5,4.8,988.6,77,0,12.1,12/22/2015 2:00 PM,OakStreetWeatherStation201512221400
63rd Street Weather Station,2015-12-22T13:00:00.000,3.4,2.4,86,0,0,39.6,0,218,4.3,6.6,988.4,110,354,11.9,12/22/2015 1:00 PM,63rdStreetWeatherStation201512221300
Foster Weather Station,2015-12-22T13:00:00.000,2.89,,77,,0,,,164,2.8,3.3,987.8,85,,15.2,12/22/2015 1:00 PM,FosterWeatherStation201512221300
Oak Street Weather Station,2015-12-22T13:00:00.000,4.1,2.7,80,0,0,0,0,344,1.3,2.3,988.6,73,0,12.1,12/22/2015 1:00 PM,OakStreetWeatherStation201512221300
63rd Street Weather Station,2015-12-22T12:00:00.000,3.9,2.7,82,0,0,39.6,0,216,3.7,6,988.4,91,353,11.9,12/22/2015 12:00 PM,63rdStreetWeatherStation201512221200
Foster Weather Station,2015-12-22T12:00:00.000,3.67,,75,,0,,,196,3.8,4.2,987.8,100,,15.2,12/22/2015 12:00 PM,FosterWeatherStation201512221200
Oak Street Weather Station,2015-12-22T12:00:00.000,4.7,3,77,0,0,0,0,310,0.8,2.1,988.7,103,0,12,12/22/2015 12:00 PM,OakStreetWeatherStation201512221200
63rd Street Weather Station,2015-12-22T11:00:00.000,4.4,3.1,82,0,0,39.6,0,211,3.6,5.7,989.1,130,353,11.9,12/22/2015 11:00 AM,63rdStreetWeatherStation201512221100
Foster Weather Station,2015-12-22T11:00:00.000,4.17,,76,,0,,,168,2.9,3.4,988.5,75,,15.2,12/22/2015 11:00 AM,FosterWeatherStation201512221100
Oak Street Weather Station,2015-12-22T11:00:00.000,5.3,3.7,78,0,0,0,0,250,0.7,1.3,989.4,83,0,12.1,12/22/2015 11:00 AM,OakStreetWeatherStation201512221100
63rd Street Weather Station,2015-12-22T10:00:00.000,4.4,3.2,84,0,0,39.6,0,245,2.3,3.2,989.3,64,354,11.9,12/22/2015 10:00 AM,63rdStreetWeatherStation201512221000
Foster Weather Station,2015-12-22T10:00:00.000,3.89,,79,,0,,,246,3.7,3.9,988.5,127,,15.2,12/22/2015 10:00 AM,FosterWeatherStation201512221000
Oak Street Weather Station,2015-12-22T10:00:00.000,5,3.7,81,0,0,0,0,327,1.4,2.7,989.1,66,0,12,12/22/2015 10:00 AM,OakStreetWeatherStation201512221000
63rd Street Weather Station,2015-12-22T09:00:00.000,4.2,3.4,89,0,0,39.6,0,260,2.8,4.1,988.2,59,354,11.9,12/22/2015 9:00 AM,63rdStreetWeatherStation201512220900
Foster Weather Station,2015-12-22T09:00:00.000,3.5,,82,,0,,,228,1.5,1.9,987.8,45,,15.2,12/22/2015 9:00 AM,FosterWeatherStation201512220900
Oak Street Weather Station,2015-12-22T09:00:00.000,4.6,3.5,84,0,0,0,0,10,1.5,2.4,988.6,39,0,12.1,12/22/2015 9:00 AM,OakStreetWeatherStation201512220900
63rd Street Weather Station,2015-12-22T08:00:00.000,4.1,3.4,90,0,0,39.6,0,272,3.3,4.8,988.1,18,354,11.9,12/22/2015 8:00 AM,63rdStreetWeatherStation201512220800
Foster Weather Station,2015-12-22T08:00:00.000,3.67,,83,,0,,,244,2.6,3.2,987.5,14,,15.1,12/22/2015 8:00 AM,FosterWeatherStation201512220800
Oak Street Weather Station,2015-12-22T08:00:00.000,4.7,3.6,85,0,0,0,0,294,1.4,3.2,988.3,17,0,12.1,12/22/2015 8:00 AM,OakStreetWeatherStation201512220800
63rd Street Weather Station,2015-12-22T07:00:00.000,4.4,3.8,90,0,0,39.6,0,284,3,5.1,987.7,4,354,11.9,12/22/2015 7:00 AM,63rdStreetWeatherStation201512220700
Foster Weather Station,2015-12-22T07:00:00.000,3.89,,85,,0,,,297,3.2,3.3,987.1,0,,15.2,12/22/2015 7:00 AM,FosterWeatherStation201512220700
Oak Street Weather Station,2015-12-22T07:00:00.000,5,4,87,0,0,0,0,358,1.3,2.1,987.9,2,0,12.1,12/22/2015 7:00 AM,OakStreetWeatherStation201512220700
63rd Street Weather Station,2015-12-22T06:00:00.000,5,4.1,87,0,0,39.6,0,283,3.7,6.7,987.1,4,354,11.9,12/22/2015 6:00 AM,63rdStreetWeatherStation201512220600
Foster Weather Station,2015-12-22T06:00:00.000,4.06,,81,,0,,,255,2.8,3,986.8,0,,14.8,12/22/2015 6:00 AM,FosterWeatherStation201512220600
Oak Street Weather Station,2015-12-22T06:00:00.000,5.2,4,84,0,0,0,0,347,1.6,3.1,987.3,2,0,12.1,12/22/2015 6:00 AM,OakStreetWeatherStation201512220600
63rd Street Weather Station,2015-12-22T05:00:00.000,5.2,4.7,93,0,0,39.6,0,265,4.5,6.4,986.5,4,354,11.9,12/22/2015 5:00 AM,63rdStreetWeatherStation201512220500
Foster Weather Station,2015-12-22T05:00:00.000,4.39,,88,,0,,,237,1.3,1.7,985.8,0,,15.2,12/22/2015 5:00 AM,FosterWeatherStation201512220500
Oak Street Weather Station,2015-12-22T05:00:00.000,5.5,4.5,86,0,0,0,0,289,1.6,2.9,986.7,2,0,12,12/22/2015 5:00 AM,OakStreetWeatherStation201512220500
63rd Street Weather Station,2015-12-22T04:00:00.000,6,5.6,95,0,0,39.6,0,273,4.1,6.1,985.9,4,354,11.9,12/22/2015 4:00 AM,63rdStreetWeatherStation201512220400
Foster Weather Station,2015-12-22T04:00:00.000,5.17,,91,,0,,,250,2.5,2.7,985.4,0,,15.2,12/22/2015 4:00 AM,FosterWeatherStation201512220400
Oak Street Weather Station,2015-12-22T04:00:00.000,6.5,5.8,91,0,0,0,0,329,1,4.3,986.2,2,0,12.1,12/22/2015 4:00 AM,OakStreetWeatherStation201512220400
63rd Street Weather Station,2015-12-22T03:00:00.000,6.2,6.2,99,0,0,39.6,0,288,2.1,3,985.7,4,354,11.9,12/22/2015 3:00 AM,63rdStreetWeatherStation201512220300
Foster Weather Station,2015-12-22T03:00:00.000,5.17,,91,,0,,,290,1.2,1.5,985.4,0,,15.2,12/22/2015 3:00 AM,FosterWeatherStation201512220300
Oak Street Weather Station,2015-12-22T03:00:00.000,6.2,5.9,96,0,0,0,0,340,1.2,1.5,986.1,2,0,12,12/22/2015 3:00 AM,OakStreetWeatherStation201512220300
63rd Street Weather Station,2015-12-22T02:00:00.000,5.7,5.6,99,0,0,39.6,0,12,0.9,1.2,985.8,4,354,11.9,12/22/2015 2:00 AM,63rdStreetWeatherStation201512220200
Foster Weather Station,2015-12-22T02:00:00.000,5.28,,91,,0,,,0,2.6,0,985.1,0,,15.2,12/22/2015 2:00 AM,FosterWeatherStation201512220200
Oak Street Weather Station,2015-12-22T02:00:00.000,5.8,5.5,97,0,0,0,0,17,1.5,2.3,986,2,0,12.1,12/22/2015 2:00 AM,OakStreetWeatherStation201512220200
63rd Street Weather Station,2015-12-22T01:00:00.000,5.7,5.7,99,0,0,39.6,0,2,1.3,1.9,985.2,4,354,11.9,12/22/2015 1:00 AM,63rdStreetWeatherStation201512220100
Foster Weather Station,2015-12-22T01:00:00.000,5.17,,91,,0,,,337,2.6,3,985.1,0,,15.2,12/22/2015 1:00 AM,FosterWeatherStation201512220100
Oak Street Weather Station,2015-12-22T01:00:00.000,5.8,5.6,97,0,0,0,0,9,2.4,2.9,985.7,2,0,12,12/22/2015 1:00 AM,OakStreetWeatherStation201512220100
63rd Street Weather Station,2015-12-22T00:00:00.000,5.7,5.6,99,0,0,39.6,0,3,0.6,1.3,985.2,4,354,11.9,12/22/2015 12:00 AM,63rdStreetWeatherStation201512222400
Foster Weather Station,2015-12-22T00:00:00.000,5.06,,91,,0,,,337,2.5,2.8,985.1,0,,15.2,12/22/2015 12:00 AM,FosterWeatherStation201512222400
Oak Street Weather Station,2015-12-22T00:00:00.000,5.8,5.5,96,0,0,0,0,358,1.8,2.2,985.8,2,0,12.1,12/22/2015 12:00 AM,OakStreetWeatherStation201512222400
63rd Street Weather Station,2015-12-21T23:00:00.000,5.8,5.7,99,0,0,39.6,0,13,2.4,3.1,985.8,4,354,11.9,12/21/2015 11:00 PM,63rdStreetWeatherStation201512212300
Foster Weather Station,2015-12-21T23:00:00.000,5.17,,91,,0,,,347,1.5,1.7,985.4,0,,15.2,12/21/2015 11:00 PM,FosterWeatherStation201512212300
Oak Street Weather Station,2015-12-21T23:00:00.000,5.8,5.5,96,0,0,0,0,16,1.1,1.5,986.4,2,0,12.1,12/21/2015 11:00 PM,OakStreetWeatherStation201512212300
63rd Street Weather Station,2015-12-21T22:00:00.000,5.7,5.7,99,0,0,39.6,0,14,2.2,3.5,985.8,4,354,11.9,12/21/2015 10:00 PM,63rdStreetWeatherStation201512212200
Foster Weather Station,2015-12-21T22:00:00.000,5.28,,91,,0,,,336,2.2,2.5,985.8,0,,15.2,12/21/2015 10:00 PM,FosterWeatherStation201512212200
Oak Street Weather Station,2015-12-21T22:00:00.000,5.9,5.6,96,0,0,0,0,357,1.6,1.9,986.3,2,0,12.1,12/21/2015 10:00 PM,OakStreetWeatherStation201512212200
63rd Street Weather Station,2015-12-21T21:00:00.000,5.9,5.8,99,0,0,39.6,0,26,2.2,3.4,986.1,4,354,11.9,12/21/2015 9:00 PM,63rdStreetWeatherStation201512212100
Foster Weather Station,2015-12-21T21:00:00.000,5.06,,91,,0,,,341,3.2,4.2,985.8,0,,15.2,12/21/2015 9:00 PM,FosterWeatherStation201512212100
Oak Street Weather Station,2015-12-21T21:00:00.000,6,5.6,95,0,0,0,0,5,2.5,3.1,986.8,2,0,12,12/21/2015 9:00 PM,OakStreetWeatherStation201512212100
63rd Street Weather Station,2015-12-21T20:00:00.000,6,5.8,98,0,0,39.6,0,12,3.3,5.5,986,4,354,11.9,12/21/2015 8:00 PM,63rdStreetWeatherStation201512212000
Foster Weather Station,2015-12-21T20:00:00.000,5.17,,90,,0,,,346,3.4,3.9,985.8,0,,15.2,12/21/2015 8:00 PM,FosterWeatherStation201512212000
Oak Street Weather Station,2015-12-21T20:00:00.000,6.1,5.7,94,0,0,0,0,354,1.2,2,986.5,2,0,12,12/21/2015 8:00 PM,OakStreetWeatherStation201512212000
63rd Street Weather Station,2015-12-21T19:00:00.000,6.1,6,98,0,0,39.6,0,17,3.8,5.6,986.1,4,354,11.9,12/21/2015 7:00 PM,63rdStreetWeatherStation201512211900
Foster Weather Station,2015-12-21T19:00:00.000,5.39,,89,,0,,,353,3,3.6,986.1,0,,15.2,12/21/2015 7:00 PM,FosterWeatherStation201512211900
Oak Street Weather Station,2015-12-21T19:00:00.000,6.3,5.8,93,0,0,0,0,7,1.8,2.5,986.9,2,0,12.1,12/21/2015 7:00 PM,OakStreetWeatherStation201512211900
63rd Street Weather Station,2015-12-21T18:00:00.000,11,9.8,87,0,0,39.6,0,295,2.6,5,985.4,3,354,11.9,12/21/2015 6:00 PM,63rdStreetWeatherStation201512211800
Foster Weather Station,2015-12-21T18:00:00.000,5.89,,89,,0,,,339,4.9,5.1,985.4,0,,15.2,12/21/2015 6:00 PM,FosterWeatherStation201512211800
Oak Street Weather Station,2015-12-21T18:00:00.000,7.4,6.9,93,0,0,0,0,1,3.6,4.9,986.1,1,0,12.1,12/21/2015 6:00 PM,OakStreetWeatherStation201512211800
63rd Street Weather Station,2015-12-21T17:00:00.000,11.5,10.7,91,0,0.2,39.6,0,291,3,5,984.6,3,354,12,12/21/2015 5:00 PM,63rdStreetWeatherStation201512211700
Foster Weather Station,2015-12-21T17:00:00.000,10.67,,83,,0,,,272,2.1,2.5,984.4,0,,15.2,12/21/2015 5:00 PM,FosterWeatherStation201512211700
Oak Street Weather Station,2015-12-21T17:00:00.000,11.9,10.4,83,0,0,0,0,284,1.1,2.9,985.2,1,0,12,12/21/2015 5:00 PM,OakStreetWeatherStation201512211700
63rd Street Weather Station,2015-12-21T16:00:00.000,11.7,11,93,0,0,39.4,0,255,2.1,2.9,984.2,5,354,11.9,12/21/2015 4:00 PM,63rdStreetWeatherStation201512211600
Foster Weather Station,2015-12-21T16:00:00.000,11.39,,81,,0,,,264,3.4,3.8,984.1,5,,15.1,12/21/2015 4:00 PM,FosterWeatherStation201512211600
Oak Street Weather Station,2015-12-21T16:00:00.000,12.3,10.6,82,0,0,0,0,290,0.8,2,984.5,4,0,12.1,12/21/2015 4:00 PM,OakStreetWeatherStation201512211600
63rd Street Weather Station,2015-12-21T15:00:00.000,11.7,10.9,91,0,0,39.4,0,257,4.2,7.4,983.5,35,354,11.9,12/21/2015 3:00 PM,63rdStreetWeatherStation201512211500
Foster Weather Station,2015-12-21T15:00:00.000,11.78,,79,,0,,,227,2.2,2.8,983.1,9,,15.1,12/21/2015 3:00 PM,FosterWeatherStation201512211500
Oak Street Weather Station,2015-12-21T15:00:00.000,12.7,11,82,0,0,0,0,253,1.9,3.3,983.9,10,0,12.1,12/21/2015 3:00 PM,OakStreetWeatherStation201512211500
63rd Street Weather Station,2015-12-21T14:00:00.000,11,10.9,99,0,0.9,39.4,0,260,3.2,4.5,983.1,72,354,11.9,12/21/2015 2:00 PM,63rdStreetWeatherStation201512211400
Foster Weather Station,2015-12-21T14:00:00.000,11.89,,77,,0,,,247,1.5,2.8,982.7,239,,15.1,12/21/2015 2:00 PM,FosterWeatherStation201512211400
Oak Street Weather Station,2015-12-21T14:00:00.000,12.6,11,83,0,0,0,0,260,2.8,6,983.4,82,0,12,12/21/2015 2:00 PM,OakStreetWeatherStation201512211400
63rd Street Weather Station,2015-12-21T13:00:00.000,11.2,10.7,94,4.8,0.6,38.5,60,258,6,8.1,982.9,15,354,11.9,12/21/2015 1:00 PM,63rdStreetWeatherStation201512211300
Foster Weather Station,2015-12-21T13:00:00.000,10.67,,85,,0.13,,,227,5.4,6.4,982.4,179,,15.2,12/21/2015 1:00 PM,FosterWeatherStation201512211300
63rd Street Weather Station,2015-12-21T12:00:00.000,11.5,10.5,88,0,0,37.9,0,239,6.9,11.6,982.6,48,354,11.9,12/21/2015 12:00 PM,63rdStreetWeatherStation201512211200
Foster Weather Station,2015-12-21T12:00:00.000,9.78,,86,,0.15,,,236,3.9,4.6,982.4,29,,15.2,12/21/2015 12:00 PM,FosterWeatherStation201512211200
63rd Street Weather Station,2015-12-21T11:00:00.000,10.1,9.4,91,0,0,37.9,0,226,5.4,8.4,983.3,53,354,12,12/21/2015 11:00 AM,63rdStreetWeatherStation201512211100
Foster Weather Station,2015-12-21T11:00:00.000,9.39,,84,,0.03,,,212,6.3,7,982.7,52,,15.2,12/21/2015 11:00 AM,FosterWeatherStation201512211100
63rd Street Weather Station,2015-12-21T10:00:00.000,8.9,8.3,93,0,0.6,37.9,0,202,5.9,9.1,984.1,30,354,11.9,12/21/2015 10:00 AM,63rdStreetWeatherStation201512211000
Foster Weather Station,2015-12-21T10:00:00.000,8.39,,86,,0.79,,,202,3.9,4.4,983.1,44,,15.2,12/21/2015 10:00 AM,FosterWeatherStation201512211000
Oak Street Weather Station,2015-12-21T10:00:00.000,9.4,8.4,88,0,0.7,4.1,0,250,1.2,2.9,984,49,0,12.1,12/21/2015 10:00 AM,OakStreetWeatherStation201512211000
63rd Street Weather Station,2015-12-21T09:00:00.000,8.1,7.7,95,1.8,4.2,37.2,60,221,5.4,9.7,984,25,353,11.9,12/21/2015 9:00 AM,63rdStreetWeatherStation201512210900
Foster Weather Station,2015-12-21T09:00:00.000,7.78,,86,,1.6,,,196,4.6,6,983.4,47,,15.2,12/21/2015 9:00 AM,FosterWeatherStation201512210900
Oak Street Weather Station,2015-12-21T09:00:00.000,9,8,89,0,1,3.5,0,270,2.5,4.5,984.1,26,0,12.1,12/21/2015 9:00 AM,OakStreetWeatherStation201512210900
63rd Street Weather Station,2015-12-21T08:00:00.000,7.3,7.2,98,0.6,6.6,33,60,222,5,8.6,984.2,20,353,11.9,12/21/2015 8:00 AM,63rdStreetWeatherStation201512210800
Foster Weather Station,2015-12-21T08:00:00.000,6.89,,86,,3.28,,,206,6.9,7.5,983.1,6,,15.1,12/21/2015 8:00 AM,FosterWeatherStation201512210800
63rd Street Weather Station,2015-12-21T07:00:00.000,7,6.6,96,10.8,5.2,26.5,60,213,6.5,10.8,984.7,4,353,11.9,12/21/2015 7:00 AM,63rdStreetWeatherStation201512210700
Foster Weather Station,2015-12-21T07:00:00.000,6.39,,86,,1.19,,,204,3.4,4.6,984.1,0,,15.2,12/21/2015 7:00 AM,FosterWeatherStation201512210700
Oak Street Weather Station,2015-12-21T07:00:00.000,7.2,6.3,89,18.6,1.9,4.3,60,0,0,0,984.7,2,0,12,12/21/2015 7:00 AM,OakStreetWeatherStation201512210700
63rd Street Weather Station,2015-12-21T06:00:00.000,6.7,6.2,94,0,0.4,21.3,0,218,3.6,7.9,985.3,4,354,11.9,12/21/2015 6:00 AM,63rdStreetWeatherStation201512210600
Foster Weather Station,2015-12-21T06:00:00.000,6.39,,86,,0,,,196,9.4,10.2,984.1,0,,15.1,12/21/2015 6:00 AM,FosterWeatherStation201512210600
Oak Street Weather Station,2015-12-21T06:00:00.000,7.3,6.4,87,0,0,2.5,0,266,2.1,11.5,985.2,2,0,12.1,12/21/2015 6:00 AM,OakStreetWeatherStation201512210600
63rd Street Weather Station,2015-12-21T05:00:00.000,6.7,6.1,92,0,2.4,20.9,0,208,4.6,8.5,985.8,4,353,11.9,12/21/2015 5:00 AM,63rdStreetWeatherStation201512210500
Foster Weather Station,2015-12-21T05:00:00.000,6.17,,84,,0.25,,,160,3.8,4.1,985.1,0,,15.2,12/21/2015 5:00 AM,FosterWeatherStation201512210500
Oak Street Weather Station,2015-12-21T05:00:00.000,7.1,6.1,86,0,0.5,2.4,0,287,2.4,6.3,985.6,2,0,12,12/21/2015 5:00 AM,OakStreetWeatherStation201512210500
63rd Street Weather Station,2015-12-21T04:00:00.000,6.6,5.9,91,0,18.4,18.4,60,216,6,10.7,986.3,4,354,11.9,12/21/2015 4:00 AM,63rdStreetWeatherStation201512210400
Foster Weather Station,2015-12-21T04:00:00.000,5.89,,84,,2.29,,,172,4.4,5,985.8,0,,15.2,12/21/2015 4:00 AM,FosterWeatherStation201512210400
Oak Street Weather Station,2015-12-21T04:00:00.000,6.8,5.7,87,0.6,1.9,1.9,60,281,3.2,8,986.3,2,0,12,12/21/2015 4:00 AM,OakStreetWeatherStation201512210400
63rd Street Weather Station,2015-12-21T03:00:00.000,6,4.7,82,25.8,0.5,0.5,60,228,5.4,7.9,987.9,4,354,11.9,12/21/2015 3:00 AM,63rdStreetWeatherStation201512210300
Foster Weather Station,2015-12-21T03:00:00.000,5.67,,84,,7.21,,,208,9.6,10.4,986.1,0,,15.2,12/21/2015 3:00 AM,FosterWeatherStation201512210300
